part_number,product_url
WDGN-36A-06-XXX-XXX-ADV-K1-050,https://www.wachendorff-automation.com/wdgn36a/
WDGN-36C-4Z-XXX-XXX-ADV-K1-050,https://www.wachendorff-automation.com/wdgn36c/
WDG-58T-10-XXXXX-A-M05-K1-050,https://www.wachendorff-automation.com/wdg58t/
WDG-58T-10-XXXXX-AB-M05-K1-050,https://www.wachendorff-automation.com/wdg58t/
WDG-58T-10-XXXXX-ABN-N05-S4R-100,https://www.wachendorff-automation.com/wdg58t/
WDG-58S-XX-XXXXX-A-M05-K1-050,https://www.wachendorff-automation.com/wdg58s/
WDG-58S-XX-XXXXX-AB-M05-K1-050,https://www.wachendorff-automation.com/wdg58s/
WDG-30A-10-XXXXX-A-M05-K3-200,https://www.wachendorff-automation.com/wdg30a/
WDG-30A-10-XXXXX-AB-M05-K3-200,https://www.wachendorff-automation.com/wdg30a/
WDG-30A-10-XXXXX-ABN-M05-K3-200,https://www.wachendorff-automation.com/wdg30a/
WDG-30A-11-XXXXX-A-M05-K3-200,https://www.wachendorff-automation.com/wdg30a/
WDG-30A-11-XXXXX-AB-M05-K3-200,https://www.wachendorff-automation.com/wdg30a/
WDG-30A-11-XXXXX-ABN-M05-K3-200,https://www.wachendorff-automation.com/wdg30a/
WDG-30A-12-XXXXX-A-M05-K3-200,https://www.wachendorff-automation.com/wdg30a/
WDG-30A-12-XXXXX-AB-M05-K3-200,https://www.wachendorff-automation.com/wdg30a/
WDG-58S-XX-XXXXX-ABN-M05-K1-050,https://www.wachendorff-automation.com/wdg58s/
WDG-58T--XXXXX-AB-N30-SC12-150,https://www.wachendorff-automation.com/wdg58t/
WDG-58T--XXXXX-A-N30-SC12-150,https://www.wachendorff-automation.com/wdg58t/
WDG-58V-XX-XXXXX-ABN-N30-SC12-150,https://www.wachendorff-automation.com/wdg58v/
WDG-58V-08-XXXXX-AB-N05-SH5-150,https://www.wachendorff-automation.com/wdg58v/
WDG-58V-08-XXXXX-ABN-M05-K1-050,https://www.wachendorff-automation.com/wdg58v/
